Name_XRB	RA	DEC	L_X_2_10	Satellite	Name_Host	RA_Host	DEC_Host	a26	b/a	PA	Morphology	Distance	SFR	Stellar_Mass
2CXO J110548.6-000117	11h05m48.6835s	-00d01m17.8959s	8.60e+37	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110550.2-000353	11h05m50.2469s	-00d03m53.8061s	1.29e+38	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110550.3+000037	11h05m50.3139s	+00d00m37.0081s	3.75e+37	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110550.4-000119	11h05m50.4833s	-00d01m19.8254s	1.46e+38	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110550.5-000157	11h05m50.5229s	-00d01m57.864s	8.72e+37	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110551.1-000126	11h05m51.1525s	-00d01m26.5512s	2.42e+38	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110551.5-000127	11h05m51.522s	-00d01m27.9149s	5.40e+37	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110551.5-000244	11h05m51.525s	-00d02m44.4322s	6.62e+37	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110551.7-000156	11h05m51.7026s	-00d01m56.1909s	8.58e+37	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110552.7-000019	11h05m52.7514s	-00d00m19.3522s	2.37e+37	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110552.9-000104	11h05m52.9013s	-00d01m04.7085s	1.48e+38	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110553.7-000314	11h05m53.7385s	-00d03m14.615s	1.42e+37	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110554.8-000343	11h05m54.8319s	-00d03m43.6089s	2.77e+38	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110555.1-000153	11h05m55.1836s	-00d01m53.7531s	2.75e+38	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110556.2-000417	11h05m56.2449s	-00d04m17.8601s	6.32e+37	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110558.8-000333	11h05m58.829s	-00d03m33.2257s	2.50e+37	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J110549.8-000423	11h05m49.8827s	-00d04m23.2699s	2.21e+38	C	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2SXPS J110547.6-000106	11h05m47.6832s	-00d01m06.096s	1.09e+39	S	NGC3521	11h05m48.6s	-00d02m09s	10.96	0.46	163	4.0	10.7	1.77e+00	9.12e+10
2CXO J111130.0+554011	11h11m30.0569s	+55d40m11.4988s	4.99e+37	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111117.7+554009	11h11m17.7021s	+55d40m09.5403s	1.70e+38	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111131.3+554044	11h11m31.3488s	+55d40m44.0098s	2.27e+37	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111126.8+554028	11h11m26.8114s	+55d40m28.6692s	8.16e+37	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111128.3+554021	11h11m28.3043s	+55d40m21.1127s	1.05e+38	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111127.2+554004	11h11m27.2233s	+55d40m04.9238s	1.54e+37	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111126.0+554016	11h11m26.0258s	+55d40m16.5556s	1.73e+39	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111126.1+553945	11h11m26.1437s	+55d39m45.0808s	1.49e+37	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111117.8+554016	11h11m17.8074s	+55d40m16.4612s	2.90e+38	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111124.8+554042	11h11m24.8339s	+55d40m42.3346s	9.53e+36	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111130.3+554030	11h11m30.3174s	+55d40m30.9953s	5.03e+38	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111121.9+554016	11h11m21.954s	+55d40m16.1209s	1.10e+38	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111122.7+554029	11h11m22.7575s	+55d40m29.9729s	7.67e+37	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111132.3+554026	11h11m32.3976s	+55d40m26.8597s	1.21e+37	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2SXPS J111141.3+554053	11h11m41.34s	+55d40m53.724s	4.86e+38	S	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111132.8+554031	11h11m32.8953s	+55d40m31.9433s	1.43e+38	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111141.3+554057	11h11m41.381s	+55d40m57.5812s	4.78e+38	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111140.4+554012	11h11m40.4726s	+55d40m12.4731s	9.64e+37	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111115.4+554002	11h11m15.4628s	+55d40m02.8648s	4.59e+37	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111138.1+554019	11h11m38.1199s	+55d40m19.0666s	1.23e+38	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111140.3+554025	11h11m40.3063s	+55d40m25.4446s	4.60e+37	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111135.2+554107	11h11m35.2277s	+55d41m07.0919s	8.61e+37	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111132.6+554032	11h11m32.6497s	+55d40m32.8101s	5.08e+37	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111137.3+554037	11h11m37.3608s	+55d40m37.4755s	1.93e+37	C	NGC3556	11h11m31s	+55d40m26s	5.01	0.25	80	6.0	9.9	1.13e+00	2.23e+10
2CXO J111432.7+124816	11h14m32.787s	+12d48m16.3412s	1.15e+38	C	NGC3593	11h14m35.9s	+12d49m07s	5.89	0.43	92	1.0	10.8	6.66e-01	2.72e+10
2CXO J111436.9+124905	11h14m36.9457s	+12d49m05.4347s	8.70e+38	C	NGC3593	11h14m35.9s	+12d49m07s	5.89	0.43	92	1.0	10.8	6.66e-01	2.72e+10
4XMM J111445.4+124859	11h14m45.4202s	+12d48m59.5449s	5.81e+37	X	NGC3593	11h14m35.9s	+12d49m07s	5.89	0.43	92	1.0	10.8	6.66e-01	2.72e+10
2SXPS J111437.0+124907	11h14m37.08s	+12d49m07.032s	1.13e+39	S	NGC3593	11h14m35.9s	+12d49m07s	5.89	0.43	92	1.0	10.8	6.66e-01	2.72e+10
4XMM J111433.3+124940	11h14m33.3524s	+12d49m40.7673s	1.31e+38	X	NGC3593	11h14m35.9s	+12d49m07s	5.89	0.43	92	1.0	10.8	6.66e-01	2.72e+10
2CXO J111439.4+124946	11h14m39.4588s	+12d49m46.8358s	2.92e+38	C	NGC3593	11h14m35.9s	+12d49m07s	5.89	0.43	92	1.0	10.8	6.66e-01	2.72e+10
2CXO J111441.4+124950	11h14m41.4567s	+12d49m50.4572s	1.17e+38	C	NGC3593	11h14m35.9s	+12d49m07s	5.89	0.43	92	1.0	10.8	6.66e-01	2.72e+10
2CXO J111806.2-324849	11h18m06.259s	-32d48m49.0207s	8.14e+36	C	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
4XMM J111802.7-324740	11h18m02.7059s	-32d47m40.5615s	4.98e+37	X	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
4XMM J111814.5-325129	11h18m14.5505s	-32d51m29.6853s	2.04e+38	X	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
4XMM J111812.9-324649	11h18m12.9141s	-32d46m49.5098s	1.83e+36	X	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
4XMM J111811.9-324725	11h18m11.9131s	-32d47m25.8566s	1.71e+37	X	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
4XMM J111809.8-324653	11h18m09.884s	-32d46m53.7616s	4.87e+38	X	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
2CXO J111815.1-324840	11h18m15.1588s	-32d48m40.6094s	2.33e+39	C	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
2SXPS J111815.2-324714	11h18m15.2448s	-32d47m14.64s	3.22e+38	S	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
2CXO J111818.2-324852	11h18m18.2272s	-32d48m52.9941s	4.89e+38	C	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
2SXPS J111814.5-324818	11h18m14.5776s	-32d48m18.36s	1.71e+38	S	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
4XMM J111823.4-324714	11h18m23.4922s	-32d47m14.3625s	3.49e+37	X	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
4XMM J111822.7-324759	11h18m22.7571s	-32d47m59.3927s	5.37e+37	X	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
4XMM J111828.9-325227	11h18m28.9701s	-32d52m27.5974s	1.23e+38	X	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
4XMM J111816.1-324723	11h18m16.1889s	-32d47m23.8291s	1.16e+38	X	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
4XMM J111821.2-325052	11h18m21.242s	-32d50m52.7416s	3.78e+37	X	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
4XMM J111816.0-324910	11h18m16.0343s	-32d49m10.9335s	1.63e+39	X	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
4XMM J111818.0-324937	11h18m18.0436s	-32d49m37.818s	2.36e+38	X	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
4XMM J111815.3-324817	11h18m15.3255s	-32d48m17.1023s	8.86e+38	X	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
4XMM J111818.5-324416	11h18m18.5601s	-32d44m16.7535s	3.68e+36	X	NGC3621	11h18m16.1s	-32d48m42s	12.3	0.44	159	7.0	6.64	8.60e-01	1.38e+10
2CXO J112013.4+125555	11h20m13.4844s	+12d55m55.0208s	3.29e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112011.3+125904	11h20m11.3955s	+12d59m04.2899s	4.52e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112019.7+130030	11h20m19.7699s	+13d00m30.1965s	1.35e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112005.6+130100	11h20m05.6497s	+13d01m00.3936s	4.81e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112006.9+130023	11h20m06.9988s	+13d00m23.147s	2.47e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112008.2+130026	11h20m08.2959s	+13d00m26.7733s	2.37e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112011.1+130307	11h20m11.192s	+13d03m07.3378s	5.25e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112015.8+125440	11h20m15.8294s	+12d54m40.2017s	2.34e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112008.8+125853	11h20m08.8269s	+12d58m53.0561s	3.61e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112011.8+125811	11h20m11.8954s	+12d58m11.7736s	5.82e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112013.2+130035	11h20m13.2876s	+13d00m35.758s	1.33e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112012.0+125910	11h20m12.0517s	+12d59m10.9394s	2.00e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112013.4+130026	11h20m13.418s	+13d00m26.091s	3.61e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112008.5+130307	11h20m08.5025s	+13d03m07.0156s	4.36e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112015.3+125932	11h20m15.3952s	+12d59m32.1511s	5.11e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112015.2+125921	11h20m15.2273s	+12d59m21.94s	2.77e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112015.0+125938	11h20m15.0996s	+12d59m38.4411s	6.35e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112015.0+125936	11h20m15.0751s	+12d59m36.4678s	1.79e+38	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112014.9+130113	11h20m14.9397s	+13d01m13.4327s	1.38e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112013.4+125928	11h20m13.4278s	+12d59m28.1005s	3.48e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112014.5+125946	11h20m14.5694s	+12d59m46.6701s	2.07e+38	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112014.3+125918	11h20m14.3368s	+12d59m18.2819s	2.64e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112014.1+125923	11h20m14.112s	+12d59m23.301s	3.13e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112013.9+125913	11h20m13.9384s	+12d59m13.1026s	1.25e+38	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112013.7+130025	11h20m13.7659s	+13d00m25.1314s	2.14e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112013.5+125944	11h20m13.5419s	+12d59m44.3991s	7.63e+36	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112014.9+125933	11h20m14.949s	+12d59m33.602s	2.50e+38	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112012.2+125952	11h20m12.2163s	+12d59m52.2705s	1.53e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112012.3+125846	11h20m12.3068s	+12d58m46.3753s	2.89e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112014.2+125927	11h20m14.258s	+12d59m27.2744s	1.97e+38	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112012.8+125947	11h20m12.8742s	+12d59m47.8623s	1.73e+38	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112018.3+125900	11h20m18.3172s	+12d59m00.779s	1.01e+39	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112017.1+130025	11h20m17.1582s	+13d00m25.9414s	6.03e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112018.2+125959	11h20m18.218s	+12d59m59.3103s	3.45e+38	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112015.8+130019	11h20m15.8474s	+13d00m19.1303s	3.96e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112015.9+125727	11h20m15.9563s	+12d57m27.8812s	7.54e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112016.6+125844	11h20m16.6545s	+12d58m44.064s	6.35e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112016.9+130358	11h20m16.9276s	+13d03m58.5478s	1.08e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112018.9+130135	11h20m18.9997s	+13d01m35.394s	1.82e+38	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112017.1+130003	11h20m17.1871s	+13d00m03.3132s	1.81e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112017.3+130019	11h20m17.3737s	+13d00m19.8131s	2.37e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112017.5+125644	11h20m17.5063s	+12d56m44.0936s	9.70e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112012.6+125947	11h20m12.6131s	+12d59m47.6758s	4.82e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112017.5+125818	11h20m17.5128s	+12d58m18.7929s	9.01e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112017.6+130017	11h20m17.6434s	+13d00m17.7533s	2.04e+38	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112017.5+130140	11h20m17.5986s	+13d01m40.3123s	1.04e+38	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112017.6+125856	11h20m17.6201s	+12d58m56.413s	8.36e+36	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112016.8+125959	11h20m16.8424s	+12d59m59.531s	3.16e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112019.6+125820	11h20m19.6695s	+12d58m20.3356s	9.31e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112015.3+125944	11h20m15.3736s	+12d59m44.2432s	3.62e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112021.3+130159	11h20m21.3126s	+13d01m59.6811s	2.70e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112013.0+130121	11h20m13.0004s	+13d01m21.5336s	9.55e+36	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112015.5+125955	11h20m15.5571s	+12d59m55.0167s	3.72e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2SXPS J112014.1+125907	11h20m14.1864s	+12d59m07.62s	7.65e+38	S	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112015.8+125904	11h20m15.8235s	+12d59m04.0384s	6.54e+36	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112013.0+125736	11h20m13.0178s	+12d57m36.6852s	3.83e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112018.7+130027	11h20m18.7411s	+13d00m27.3261s	2.31e+38	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112015.8+125910	11h20m15.8426s	+12d59m10.5784s	4.58e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
4XMM J112020.8+125847	11h20m20.8802s	+12d58m47.2336s	3.92e+39	X	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112020.2+125703	11h20m20.2165s	+12d57m03.0113s	2.08e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2SXPS J112018.8+130135	11h20m18.8256s	+13d01m35.292s	8.33e+37	S	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2SXPS J112017.3+125646	11h20m17.3304s	+12d56m46.752s	6.13e+37	S	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2SXPS J112016.2+125929	11h20m16.2336s	+12d59m29.292s	9.82e+38	S	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2SXPS J112013.7+125950	11h20m13.7904s	+12d59m50.46s	1.27e+39	S	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112023.7+125934	11h20m23.7809s	+12d59m34.6197s	7.69e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112022.8+125834	11h20m22.8835s	+12d58m34.8851s	1.30e+37	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J112021.7+125512	11h20m21.7472s	+12d55m12.9749s	2.14e+38	C	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
4XMM J112013.5+130018	11h20m13.5715s	+13d00m18.1156s	2.57e+38	X	NGC3627	11h20m15s	+12d59m29s	10.23	0.46	173	4.0	8.32	1.38e+00	4.56e+10
2CXO J120919.0+295652	12h09m19.0547s	+29d56m52.835s	1.64e+37	C	NGC4136	12h09m17.7s	+29d55m39s	3.98	0.92	136	5.0	7.9	1.81e-01	9.06e+08
2CXO J120912.2+295714	12h09m12.285s	+29d57m14.111s	3.34e+37	C	NGC4136	12h09m17.7s	+29d55m39s	3.98	0.92	136	5.0	7.9	1.81e-01	9.06e+08
2CXO J120915.7+295541	12h09m15.7976s	+29d55m41.9433s	5.07e+37	C	NGC4136	12h09m17.7s	+29d55m39s	3.98	0.92	136	5.0	7.9	1.81e-01	9.06e+08
2CXO J120916.2+295641	12h09m16.2024s	+29d56m41.4863s	2.39e+37	C	NGC4136	12h09m17.7s	+29d55m39s	3.98	0.92	136	5.0	7.9	1.81e-01	9.06e+08
2CXO J120922.1+295559	12h09m22.185s	+29d55m59.6998s	9.84e+38	C	NGC4136	12h09m17.7s	+29d55m39s	3.98	0.92	136	5.0	7.9	1.81e-01	9.06e+08
2CXO J120914.7+295544	12h09m14.7803s	+29d55m44.8889s	1.99e+37	C	NGC4136	12h09m17.7s	+29d55m39s	3.98	0.92	136	5.0	7.9	1.81e-01	9.06e+08
2CXO J120917.2+295530	12h09m17.2107s	+29d55m30.6766s	1.26e+37	C	NGC4136	12h09m17.7s	+29d55m39s	3.98	0.92	136	5.0	7.9	1.81e-01	9.06e+08
2CXO J120918.5+295534	12h09m18.5286s	+29d55m34.5434s	9.66e+37	C	NGC4136	12h09m17.7s	+29d55m39s	3.98	0.92	136	5.0	7.9	1.81e-01	9.06e+08
