Name_XRB	RA	DEC	L_X_2_10	Satellite	Name_Host	RA_Host	DEC_Host	D25	b/a	PA	Morphology	Distance	SFR	Stellar_Mass	Galaxy_Catalog
2CXO J115829.3+435622	11h58m29.3773s	+43d56m22.5051s	2.170e+38	C	NGC 4013	11h58m31.38s	+43d56m47.7s	5.248e+00	0.195	66	3.0	11.901558825599134	3.348e-01		IRAS
2CXO J115825.5+435642	11h58m25.5976s	+43d56m42.0315s	2.013e+37	C	NGC 4013	11h58m31.38s	+43d56m47.7s	5.248e+00	0.195	66	3.0	11.901558825599134	3.348e-01		IRAS
2CXO J115828.8+435649	11h58m28.8692s	+43d56m49.083s	1.986e+37	C	NGC 4013	11h58m31.38s	+43d56m47.7s	5.248e+00	0.195	66	3.0	11.901558825599134	3.348e-01		IRAS
2CXO J115824.5+435617	11h58m24.5746s	+43d56m17.5986s	1.324e+38	C	NGC 4013	11h58m31.38s	+43d56m47.7s	5.248e+00	0.195	66	3.0	11.901558825599134	3.348e-01		IRAS
2CXO J120024.9-010548	12h00m24.915s	-01d05m48.0489s	7.092e+38	C	NGC 4030	12h00m23.63s	-01d06m00.3s	3.691e+00	0.624	47	4.0	21.008920769872997	2.720e+00	1.282e+11	IRAS
2CXO J120026.0-010530	12h00m26.0824s	-01d05m30.8028s	2.412e+38	C	NGC 4030	12h00m23.63s	-01d06m00.3s	3.691e+00	0.624	47	4.0	21.008920769872997	2.720e+00	1.282e+11	IRAS
2CXO J120025.7-010507	12h00m25.7821s	-01d05m07.7677s	1.660e+39	C	NGC 4030	12h00m23.63s	-01d06m00.3s	3.691e+00	0.624	47	4.0	21.008920769872997	2.720e+00	1.282e+11	IRAS
2CXO J120024.9-010608	12h00m24.956s	-01d06m08.1549s	5.365e+38	C	NGC 4030	12h00m23.63s	-01d06m00.3s	3.691e+00	0.624	47	4.0	21.008920769872997	2.720e+00	1.282e+11	IRAS
2CXO J120023.9-010606	12h00m23.9226s	-01d06m06.2377s	2.774e+38	C	NGC 4030	12h00m23.63s	-01d06m00.3s	3.691e+00	0.624	47	4.0	21.008920769872997	2.720e+00	1.282e+11	IRAS
2CXO J120024.7-010644	12h00m24.7127s	-01d06m44.1219s	3.951e+38	C	NGC 4030	12h00m23.63s	-01d06m00.3s	3.691e+00	0.624	47	4.0	21.008920769872997	2.720e+00	1.282e+11	IRAS
2CXO J120023.5-010626	12h00m23.5649s	-01d06m26.6133s	7.446e+38	C	NGC 4030	12h00m23.63s	-01d06m00.3s	3.691e+00	0.624	47	4.0	21.008920769872997	2.720e+00	1.282e+11	IRAS
2CXO J120023.7-010554	12h00m23.7009s	-01d05m54.5178s	5.805e+38	C	NGC 4030	12h00m23.63s	-01d06m00.3s	3.691e+00	0.624	47	4.0	21.008920769872997	2.720e+00	1.282e+11	IRAS
2CXO J120027.7-010558	12h00m27.71s	-01d05m58.6462s	6.774e+38	C	NGC 4030	12h00m23.63s	-01d06m00.3s	3.691e+00	0.624	47	4.0	21.008920769872997	2.720e+00	1.282e+11	IRAS
2CXO J120021.3-010547	12h00m21.3858s	-01d05m47.0684s	2.373e+38	C	NGC 4030	12h00m23.63s	-01d06m00.3s	3.691e+00	0.624	47	4.0	21.008920769872997	2.720e+00	1.282e+11	IRAS
2CXO J120146.8-185310	12h01m46.8763s	-18d53m10.6302s	8.184e+37	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120155.8-185046	12h01m55.8406s	-18d50m46.5868s	1.033e+38	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120151.7-185347	12h01m51.7847s	-18d53m47.9942s	2.195e+38	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120151.5-185350	12h01m51.5366s	-18d53m50.4555s	3.525e+38	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120200.5-185053	12h02m00.5154s	-18d50m53.498s	3.303e+38	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120153.4-185350	12h01m53.4216s	-18d53m50.7573s	1.253e+38	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120156.7-185400	12h01m56.7333s	-18d54m00.6756s	6.157e+38	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120148.4-185206	12h01m48.4755s	-18d52m06.8886s	6.383e+38	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120148.9-185105	12h01m48.9858s	-18d51m05.3127s	1.892e+38	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120153.6-185440	12h01m53.6367s	-18d54m40.8523s	9.593e+37	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120148.8-185403	12h01m48.8272s	-18d54m03.0439s	5.186e+38	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120150.0-184953	12h01m50.0187s	-18d49m53.746s	3.559e+39	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120156.6-185319	12h01m56.6631s	-18d53m19.6032s	2.932e+38	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120145.0-185304	12h01m45.0549s	-18d53m04.1169s	1.268e+38	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120146.1-185255	12h01m46.1084s	-18d52m55.904s	1.735e+38	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120158.2-185203	12h01m58.2199s	-18d52m03.9876s	7.814e+37	C	ARP 244	12h01m53.3s	-18d52m37s	6.687e+00	0.8	3	0.0	24.46743596909248	7.072e+00		IRAS
2CXO J120535.3+503147	12h05m35.3232s	+50d31m47.5062s	9.706e+37	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120531.9+503216	12h05m31.9237s	+50d32m16.7851s	3.844e+38	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120534.4+503220	12h05m34.4295s	+50d32m20.3206s	2.344e+38	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120534.0+503213	12h05m34.0104s	+50d32m13.1344s	9.505e+37	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120535.9+503258	12h05m35.9217s	+50d32m58.7307s	5.229e+37	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120529.7+503228	12h05m29.7311s	+50d32m28.1774s	2.828e+38	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120530.1+503121	12h05m30.1893s	+50d31m21.4847s	5.012e+37	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120532.5+503216	12h05m32.5137s	+50d32m16.9131s	4.523e+37	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120547.2+503344	12h05m47.2203s	+50d33m44.3059s	2.158e+38	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120532.3+503245	12h05m32.3331s	+50d32m45.7749s	1.373e+39	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120537.2+503252	12h05m37.2309s	+50d32m52.6553s	4.924e+37	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120530.6+503225	12h05m30.6762s	+50d32m25.2207s	1.252e+38	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120530.8+503310	12h05m30.8118s	+50d33m10.7759s	6.828e+37	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120535.7+503244	12h05m35.7463s	+50d32m44.1229s	8.447e+37	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120538.3+503243	12h05m38.3998s	+50d32m43.1143s	1.026e+38	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120534.1+503224	12h05m34.1904s	+50d32m24.4414s	1.351e+38	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120535.4+503159	12h05m35.4218s	+50d31m59.6299s	2.457e+38	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120537.2+503402	12h05m37.2814s	+50d34m02.2537s	1.502e+38	C	NGC 4088	12h05m34.19s	+50d32m20.5s	5.755e+00	0.389	43	0.0	10.830783078212752	8.417e-01		IRAS
2CXO J120823.4+650927	12h08m23.4922s	+65d09m27.703s	6.872e+37	C	NGC 4125	12h08m06.02s	+65d10m26.9s	5.755e+00	0.55	95	-5.0	19.43866077851488	7.817e-02		IRAS
2CXO J120817.3+651125	12h08m17.3581s	+65d11m25.3759s	5.861e+38	C	NGC 4125	12h08m06.02s	+65d10m26.9s	5.755e+00	0.55	95	-5.0	19.43866077851488	7.817e-02		IRAS
2CXO J120811.6+651142	12h08m11.6634s	+65d11m42.9423s	1.045e+38	C	NGC 4125	12h08m06.02s	+65d10m26.9s	5.755e+00	0.55	95	-5.0	19.43866077851488	7.817e-02		IRAS
2CXO J120807.1+651149	12h08m07.1809s	+65d11m49.0728s	3.799e+38	C	NGC 4125	12h08m06.02s	+65d10m26.9s	5.755e+00	0.55	95	-5.0	19.43866077851488	7.817e-02		IRAS
2CXO J120754.0+650922	12h07m54.0126s	+65d09m22.9983s	2.301e+38	C	NGC 4125	12h08m06.02s	+65d10m26.9s	5.755e+00	0.55	95	-5.0	19.43866077851488	7.817e-02		IRAS
2CXO J120817.8+651119	12h08m17.8279s	+65d11m19.3532s	1.175e+38	C	NGC 4125	12h08m06.02s	+65d10m26.9s	5.755e+00	0.55	95	-5.0	19.43866077851488	7.817e-02		IRAS
2CXO J120918.5+295534	12h09m18.5286s	+29d55m34.5434s	1.272e+38	C	NGC4136	12h09m17.7s	+29d55m39s	3.712e+00	0.92	136	5.0	7.9	1.812e-01	1.295e+09	LVG
2CXO J120922.1+295559	12h09m22.185s	+29d55m59.6998s	8.250e+38	C	NGC4136	12h09m17.7s	+29d55m39s	3.712e+00	0.92	136	5.0	7.9	1.812e-01	1.295e+09	LVG
2CXO J120915.7+295541	12h09m15.7976s	+29d55m41.9433s	5.039e+37	C	NGC4136	12h09m17.7s	+29d55m39s	3.712e+00	0.92	136	5.0	7.9	1.812e-01	1.295e+09	LVG
2CXO J120914.7+295544	12h09m14.7803s	+29d55m44.8889s	2.635e+37	C	NGC4136	12h09m17.7s	+29d55m39s	3.712e+00	0.92	136	5.0	7.9	1.812e-01	1.295e+09	LVG
2CXO J120916.2+295641	12h09m16.2024s	+29d56m41.4863s	3.299e+37	C	NGC4136	12h09m17.7s	+29d55m39s	3.712e+00	0.92	136	5.0	7.9	1.812e-01	1.295e+09	LVG
2CXO J120920.6+295456	12h09m20.6299s	+29d54m56.8461s	8.836e+37	C	NGC4136	12h09m17.7s	+29d55m39s	3.712e+00	0.92	136	5.0	7.9	1.812e-01	1.295e+09	LVG
2CXO J120922.5+295550	12h09m22.5851s	+29d55m50.5784s	1.307e+38	C	NGC4136	12h09m17.7s	+29d55m39s	3.712e+00	0.92	136	5.0	7.9	1.812e-01	1.295e+09	LVG
2CXO J120919.0+295652	12h09m19.0547s	+29d56m52.835s	2.608e+37	C	NGC4136	12h09m17.7s	+29d55m39s	3.712e+00	0.92	136	5.0	7.9	1.812e-01	1.295e+09	LVG
2CXO J121029.2+392429	12h10m29.2525s	+39d24m29.6538s	2.895e+37	C	NGC 4151	12h10m32.58s	+39d24m20.6s	3.969e+00	0.437	134	2.0	14.250961113499178	nan		IRAS
2CXO J121030.0+392452	12h10m30.0456s	+39d24m52.4859s	1.654e+38	C	NGC 4151	12h10m32.58s	+39d24m20.6s	3.969e+00	0.437	134	2.0	14.250961113499178	nan		IRAS
2CXO J121028.0+392417	12h10m28.0029s	+39d24m17.6823s	4.765e+38	C	NGC 4151	12h10m32.58s	+39d24m20.6s	3.969e+00	0.437	134	2.0	14.250961113499178	nan		IRAS
2CXO J121111.1+502936	12h11m11.1859s	+50d29m36.5306s	2.343e+38	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121059.7+502856	12h10m59.7257s	+50d28m56.404s	3.168e+37	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121108.3+502912	12h11m08.3934s	+50d29m12.1752s	1.617e+38	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121049.8+502807	12h10m49.8818s	+50d28m07.5034s	1.682e+37	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121109.7+502931	12h11m09.7288s	+50d29m31.0486s	2.126e+37	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121050.5+502745	12h10m50.5422s	+50d27m45.0208s	1.651e+38	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121104.5+502850	12h11m04.5249s	+50d28m50.371s	2.753e+39	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121109.8+502907	12h11m09.803s	+50d29m07.2857s	3.809e+37	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121110.3+502921	12h11m10.313s	+50d29m21.7789s	3.302e+38	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121103.7+502903	12h11m03.7098s	+50d29m03.528s	1.175e+38	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121101.3+502845	12h11m01.3119s	+50d28m45.2383s	1.199e+38	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121058.2+502850	12h10m58.2054s	+50d28m50.541s	2.131e+37	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121104.4+502906	12h11m04.4027s	+50d29m06.9061s	3.181e+38	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121100.5+502850	12h11m00.5667s	+50d28m50.7943s	1.148e+38	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121056.5+502849	12h10m56.5308s	+50d28m49.4075s	2.790e+37	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121111.3+502856	12h11m11.3668s	+50d28m56.8717s	5.128e+37	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121111.8+502955	12h11m11.8523s	+50d29m55.0079s	5.246e+37	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121104.4+502919	12h11m04.4079s	+50d29m19.1617s	8.875e+37	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121052.8+502826	12h10m52.8373s	+50d28m26.8182s	1.094e+38	C	NGC 4157	12h11m04.37s	+50d29m04.8s	6.760e+00	0.2	66	3.0	11.084463926607002	6.370e-01		IRAS
2CXO J121244.5+105113	12h12m44.5062s	+10d51m13.6435s	5.086e+38	C	NGC 4178	12h12m46.45s	+10d51m57.5s	5.128e+00	0.355	30	8.0	5.350037962455795	2.627e-02	4.422e+08	IRAS
2CXO J121246.3+105154	12h12m46.3222s	+10d51m54.7099s	8.013e+36	C	NGC 4178	12h12m46.45s	+10d51m57.5s	5.128e+00	0.355	30	8.0	5.350037962455795	2.627e-02	4.422e+08	IRAS
2CXO J121247.3+105222	12h12m47.3192s	+10d52m22.6493s	1.418e+37	C	NGC 4178	12h12m46.45s	+10d51m57.5s	5.128e+00	0.355	30	8.0	5.350037962455795	2.627e-02	4.422e+08	IRAS
2CXO J121246.0+105142	12h12m46.0881s	+10d51m42.5491s	7.742e+36	C	NGC 4178	12h12m46.45s	+10d51m57.5s	5.128e+00	0.355	30	8.0	5.350037962455795	2.627e-02	4.422e+08	IRAS
2CXO J121504.6+331137	12h15m04.6614s	+33d11m37.26s	1.852e+38	C	NGC 4203	12h15m05.06s	+33d11m50.4s	3.388e+00	0.933	10	-3.0	15.559907855364052	8.627e-02	6.732e+10	IRAS
2CXO J121504.8+331244	12h15m04.8403s	+33d12m44.2225s	4.629e+37	C	NGC 4203	12h15m05.06s	+33d11m50.4s	3.388e+00	0.933	10	-3.0	15.559907855364052	8.627e-02	6.732e+10	IRAS
2CXO J121459.6+331058	12h14m59.6975s	+33d10m58.7529s	7.705e+37	C	NGC 4203	12h15m05.06s	+33d11m50.4s	3.388e+00	0.933	10	-3.0	15.559907855364052	8.627e-02	6.732e+10	IRAS
2CXO J121503.9+331201	12h15m03.9802s	+33d12m01.0614s	5.288e+37	C	NGC 4203	12h15m05.06s	+33d11m50.4s	3.388e+00	0.933	10	-3.0	15.559907855364052	8.627e-02	6.732e+10	IRAS
2CXO J121509.8+331128	12h15m09.8961s	+33d11m28.8572s	1.059e+38	C	NGC 4203	12h15m05.06s	+33d11m50.4s	3.388e+00	0.933	10	-3.0	15.559907855364052	8.627e-02	6.732e+10	IRAS
2CXO J121506.8+331154	12h15m06.8674s	+33d11m54.4091s	6.464e+37	C	NGC 4203	12h15m05.06s	+33d11m50.4s	3.388e+00	0.933	10	-3.0	15.559907855364052	8.627e-02	6.732e+10	IRAS
2CXO J121503.0+331156	12h15m03.0455s	+33d11m56.6899s	2.530e+38	C	NGC 4203	12h15m05.06s	+33d11m50.4s	3.388e+00	0.933	10	-3.0	15.559907855364052	8.627e-02	6.732e+10	IRAS
2CXO J121505.0+331116	12h15m05.0797s	+33d11m16.3218s	8.322e+37	C	NGC 4203	12h15m05.06s	+33d11m50.4s	3.388e+00	0.933	10	-3.0	15.559907855364052	8.627e-02	6.732e+10	IRAS
2CXO J121534.3+362219	12h15m34.3653s	+36d22m19.6204s	1.489e+37	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121538.2+361921	12h15m38.2478s	+36d19m21.0186s	1.657e+38	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121538.1+362050	12h15m38.1412s	+36d20m50.6751s	4.698e+36	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121539.1+361931	12h15m39.1696s	+36d19m31.3324s	1.370e+37	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121544.6+361810	12h15m44.6229s	+36d18m10.3605s	2.314e+36	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121540.8+361939	12h15m40.8604s	+36d19m39.6858s	6.500e+36	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121541.1+361857	12h15m41.1738s	+36d18m57.909s	4.353e+36	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121541.3+362114	12h15m41.385s	+36d21m14.4088s	2.124e+37	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121533.4+361838	12h15m33.4922s	+36d18m38.8843s	3.053e+36	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121540.7+361926	12h15m40.7913s	+36d19m26.2129s	2.937e+36	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121538.1+361944	12h15m38.1555s	+36d19m44.8493s	3.831e+37	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121536.0+361846	12h15m36.0672s	+36d18m46.987s	3.836e+36	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121545.8+362137	12h15m45.8707s	+36d21m37.1789s	3.080e+36	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121524.1+361955	12h15m24.1599s	+36d19m55.4257s	3.135e+36	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121526.3+361944	12h15m26.3322s	+36d19m44.1966s	8.133e+36	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121528.9+362130	12h15m28.994s	+36d21m30.1156s	5.712e+36	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121530.7+362204	12h15m30.7891s	+36d22m04.9229s	4.126e+36	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121547.6+361645	12h15m47.6191s	+36d16m45.6419s	3.607e+36	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121544.7+361846	12h15m44.7464s	+36d18m46.4195s	7.553e+36	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121549.2+362145	12h15m49.2438s	+36d21m45.6754s	1.501e+37	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121547.4+362124	12h15m47.4324s	+36d21m24.8431s	2.555e+36	C	NGC4214	12h15m38.9s	+36d19m39s	7.938e+00	0.78	0	8.0	2.88	1.259e-01	4.489e+08	LVG
2CXO J121541.7+470500	12h15m41.7409s	+47d05m00.4177s	1.090e+38	C	NGC 4217	12h15m50.9s	+47d05m30.4s	5.248e+00	0.295	50	3.0	14.711606220661437	8.553e-01		IRAS
2CXO J121549.0+470520	12h15m49.0945s	+47d05m20.236s	4.485e+38	C	NGC 4217	12h15m50.9s	+47d05m30.4s	5.248e+00	0.295	50	3.0	14.711606220661437	8.553e-01		IRAS
2CXO J121549.5+470538	12h15m49.5422s	+47d05m38.1135s	1.175e+38	C	NGC 4217	12h15m50.9s	+47d05m30.4s	5.248e+00	0.295	50	3.0	14.711606220661437	8.553e-01		IRAS
2CXO J121548.1+470521	12h15m48.1068s	+47d05m21.2215s	2.498e+37	C	NGC 4217	12h15m50.9s	+47d05m30.4s	5.248e+00	0.295	50	3.0	14.711606220661437	8.553e-01		IRAS
2CXO J121546.0+470406	12h15m46.0288s	+47d04m06.9834s	1.160e+38	C	NGC 4217	12h15m50.9s	+47d05m30.4s	5.248e+00	0.295	50	3.0	14.711606220661437	8.553e-01		IRAS
2CXO J121548.8+470450	12h15m48.83s	+47d04m50.1246s	9.823e+37	C	NGC 4217	12h15m50.9s	+47d05m30.4s	5.248e+00	0.295	50	3.0	14.711606220661437	8.553e-01		IRAS
2CXO J121552.3+470527	12h15m52.3791s	+47d05m27.134s	9.374e+37	C	NGC 4217	12h15m50.9s	+47d05m30.4s	5.248e+00	0.295	50	3.0	14.711606220661437	8.553e-01		IRAS
2CXO J121552.6+470536	12h15m52.6096s	+47d05m36.6366s	8.649e+37	C	NGC 4217	12h15m50.9s	+47d05m30.4s	5.248e+00	0.295	50	3.0	14.711606220661437	8.553e-01		IRAS
2CXO J121550.6+470502	12h15m50.6668s	+47d05m02.138s	1.190e+38	C	NGC 4217	12h15m50.9s	+47d05m30.4s	5.248e+00	0.295	50	3.0	14.711606220661437	8.553e-01		IRAS
2CXO J121553.0+470603	12h15m53.003s	+47d06m03.3092s	1.310e+38	C	NGC 4217	12h15m50.9s	+47d05m30.4s	5.248e+00	0.295	50	3.0	14.711606220661437	8.553e-01		IRAS
2CXO J121553.9+470549	12h15m53.91s	+47d05m49.6998s	6.124e+38	C	NGC 4217	12h15m50.9s	+47d05m30.4s	5.248e+00	0.295	50	3.0	14.711606220661437	8.553e-01		IRAS
2CXO J121555.2+470558	12h15m55.2304s	+47d05m58.0468s	1.384e+38	C	NGC 4217	12h15m50.9s	+47d05m30.4s	5.248e+00	0.295	50	3.0	14.711606220661437	8.553e-01		IRAS
2CXO J121556.2+470626	12h15m56.22s	+47d06m26.1435s	1.356e+38	C	NGC 4217	12h15m50.9s	+47d05m30.4s	5.248e+00	0.295	50	3.0	14.711606220661437	8.553e-01		IRAS
